,business_id,name,address,city,shop_star,user1_cnt,user2_cnt,user3_cnt,user4_cnt,user5_cnt,is_good_for_kids,is_good_for_groups,delivery,service,food,suggestions,reasons
58,gk_jxCe3RZXm6NLC6rTRcw,Pizza Hut,7060 International Dr,Orlando,2.0,27,3,0,2,6,1,1,0.5,0.5790666666666666,0.5749428571428571,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.109, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
59,o8L65-4ZehprDLdSgTlFrw,Pizza Hut,1022 Buena Ventura Blvd,Kissimmee,3.0,1,2,0,1,1,1,0,0.5,0.54675,0.20365,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.327, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
60,reuzpJcn4nMyt8jvHTllpw,Pizza Hut,3643 S High St,Columbus,2.5,2,1,1,1,1,1,1,0.529625,0.38035,0.64685,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.476, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is -0.374, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.038, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
61,4WPGR3EpDbeAwTnKDGQKRw,Pizza Hut,4903 W Broad St,Columbus,2.5,9,1,1,1,4,0,0,0.5670125,0.53615,0.790125,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
62,Nt1yt4ManiApH31xm6roBQ,Pizza Hut,543 N Wallace Wilkinson Blvd,Liberty,2.0,8,0,1,1,1,1,1,0.53664,0.24669999999999997,0.5644375,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.619, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.040, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.052, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is -0.559, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is -0.052, which is below the average score of all Pizza Hut: 0.08;"
63,W7Fmc5vqFWwI_kYxVsL2pg,Pizza Hut,8155 Granville Street,Vancouver,1.5,7,1,0,0,2,1,1,0.757475,0.6071625,0.66524,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.319, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is -0.017, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
64,8GiUobn2TsWF-3oXC9s_DA,Pizza Hut,4540 West 10th Avenue,Vancouver,3.0,1,2,2,3,0,1,1,0.7659,0.6847666666666666,0.76895,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
65,pxnwdIXRfkdIbf_IEO_xzA,Pizza Hut,2850 Grandview Highway,Vancouver,3.0,7,3,3,8,4,1,1,0.49928636363636364,0.59686875,0.8247,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
66,fkjGuqXliQ5xfjZrMBE1vQ,Pizza Hut,3852 S Orlando Dr,Sanford,2.5,9,2,2,3,3,1,1,0.70175,0.39505,0.45321666666666666,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is -0.137, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
67,IKovLh_G8g5ov1iibPHJuA,Pizza Hut,"14679 SE Sunnyside Rd, Ste B",Happy Valley,2.0,8,3,2,0,1,1,1,0.5298437500000001,0.43271666666666664,0.5795944444444444,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
68,O-LMT9abPQECpYuyncyiag,Pizza Hut,1325 Harrisburg Pike,Columbus,2.0,11,0,1,0,2,1,0,0.48307,0.5443,0.46621250000000003,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.181, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.083, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
69,QCPbHQ6XzxLdcGaPxPdsbQ,Pizza Hut,"4480 S Cobb Dr S, Ste Q",Smyrna,1.5,48,6,5,1,6,1,1,0.4582931818181818,0.41067857142857145,0.5152760869565217,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.107, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.101, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.031, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.237, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is -0.077, which is below the average score of all Pizza Hut: 0.08;"
70,49Qp4UBLLv3dhVY9Hqe2ZA,Pizza Hut,130 N Winter Park Dr,Casselberry,2.5,7,1,2,1,5,1,0,0.4491,0.69833,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.018, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
71,a2y36XUsuHHq2uWlPgpX9g,Pizza Hut,"1524 Church St, Ste C",Decatur,1.5,31,3,3,3,3,1,1,0.5349910714285714,0.426975,0.6342749999999999,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards bread in this Pizza Hut is -0.051, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is -0.296, which is below the average score of all Pizza Hut: 0.08;"
72,8gRPKHkyNLKhLlND5TFlgA,Pizza Hut,8340 Westminster Highway,Richmond,1.5,18,6,1,1,1,1,1,0.4686181818181818,0.48590333333333335,0.5634777777777777,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.063, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.026, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards pepperoni in this Pizza Hut is -0.262, which is below the average score of all Pizza Hut: 0.08;"
73,FPBdwHzi8EXBeOFZj6isFQ,Pizza Hut,460 North Ave NE,Atlanta,1.5,51,5,0,2,5,1,0,0.4697788461538462,0.36595,0.4521833333333333,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.121, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.065, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.125, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
74,UR5Tc5S-43MoRJMSGXbgvw,Pizza Hut,7970 Winter Garden Vineland Rd,Windermere,2.5,13,6,2,1,8,1,1,0.48578125,0.630735,0.6663583333333334,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.112, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.049, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;"
75,zNeMMYhhf9FPLzZJgT8Rjw,Pizza Hut,"11600 SE Mill Plain Blvd, Ste C",Vancouver,2.0,22,2,5,4,0,1,0,0.57024375,0.28855000000000003,0.54189,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.458, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards wings in this Pizza Hut is -0.241, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.265, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is -0.148, which is below the average score of all Pizza Hut: 0.083;"
76,uIbZjRRqR1OR-t2NBCa1Wg,Pizza Hut,5252 W. State Rd. 46,Sanford,2.0,25,9,3,5,9,1,1,0.4981519230769231,0.42060833333333336,0.46753823529411764,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards delivery in this Pizza Hut is -0.050, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.005, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.070, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;"
77,Q-NVPOU-PzzmVGy3XGcmTQ,Pizza Hut,"3005 W Lake Mary Blvd, Ste 107",Lake Mary,2.0,7,1,0,3,0,1,1,0.5,0.4079785714285714,0.6698500000000001,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is -0.300, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards bread in this Pizza Hut is -0.276, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
78,SfxKQJVR7py7VBOZ6nVo9Q,Pizza Hut,113 - 7111 Scott Road,Delta,3.0,2,0,0,4,0,1,1,0.8092,0.4409666666666667,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
79,DzoA4WmoAMKLo4rrxNfRVQ,Pizza Hut,1144 Airport Blvd,Austin,1.5,28,3,2,1,1,0,0,0.4437315789473684,0.36813636363636365,0.441628125,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.131, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.134, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is -0.108, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.210, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
80,3xh404ig9F2nE2S06rsYZg,Pizza Hut,6330 Hwy 290 W / Oak Hl,Austin,2.0,12,2,1,3,2,0,1,0.58285625,0.3317,0.3334666666666667,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is -0.170, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;"
81,ivbHnKU2CsYI891tkTRGaQ,Pizza Hut,6307A Cameron Rd,Austin,1.5,18,1,4,0,0,0,0,0.46220714285714287,0.37464583333333334,0.36183125000000005,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of cheese.Try to improve the taste of bread.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.163, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.068, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards cheese in this Pizza Hut is 0.039, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;"
82,dBQuXRBPalGWu7OBh0Wzlw,Pizza Hut,4440 E Main St,Whitehall,2.0,7,2,2,0,1,1,1,0.6101,0.509225,0.6221416666666667,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards bread in this Pizza Hut is -0.395, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
83,W1MPqgoC_Nk-TsF8EDSajQ,Pizza Hut,1076 Parsons Ave,Columbus,1.5,22,1,0,0,2,1,1,0.44383125,0.2680875,0.58455,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.154, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.125, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards wings in this Pizza Hut is 0.024, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is -0.103, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
84,akiWGjT51T0rGthVf4dD6Q,Pizza Hut,4975 W Irlo Bronson Memorial Hwy,Kissimmee,3.0,13,2,1,5,8,1,1,0.46465,0.32833124999999996,0.5056625,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Cooperating with better food delivery platforms; establishing your own delivery team in big cities with a lot of orders.Try to improve the taste of cheese.Try to improve the taste of bread.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.095, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards delivery in this Pizza Hut is -0.066, which is below the average score of all Pizza Hut: -0.016;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards bread in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.083;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
85,JxqssoKKKTAn_2x_1DfYXA,Pizza Hut,600 E Altamonte Dr,Altamonte Springs,3.0,7,0,0,4,5,1,0,0.7017666666666666,0.5304166666666666,0.5,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Strengthen the training of restaurant managers and employees; organize branch selection activities with the best service attitude and provide rewards to motivate employees to be more friendly.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards managers in this Pizza Hut is -0.310, which is below the average score of all Pizza Hut: -0.081;The sentiment score towards cheese in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
86,ZKPlo-yubGprzo-DzZev9Q,Pizza Hut,2426 S Kirkman Rd,Orlando,2.0,17,4,3,1,3,1,1,0.6258,0.47949444444444445,0.47704583333333334,"Increasing the number of children's seats in the store; like other fast food chains, such as McDonald's, set up a children's play area; enriching the types of children's packages; Setting up family toilets.Using an incubator to prevent food getting cold.Try to improve the taste of wings.Try to improve the taste of cheese.Try to improve the taste of pepperoni.","The average ratings for GoodForKids is 2.14 and for NotGoodForKids is 1.89 p-value = 0.006; This restaurant does not have GoodForKids atttribute;The sentiment score towards wings in this Pizza Hut is -0.361, which is below the average score of all Pizza Hut: 0.08;The sentiment score towards cheese in this Pizza Hut is -0.041, which is below the average score of all Pizza Hut: 0.046;The sentiment score towards pepperoni in this Pizza Hut is 0.000, which is below the average score of all Pizza Hut: 0.08;"
